2026-03-22 16:56:30.519 | INFO     | app.pipelines.enbridge.scraper:_scrape_nn_single_tracked:244 - AG - 4.01s ---------------
2026-03-22 16:56:30.556 | INFO     | app.pipelines.enbridge.scraper:_scrape_nn_single_tracked:244 - TE - 4.05s ---------------
2026-03-22 16:56:32.080 | INFO     | app.pipelines.enbridge.silver_munger:_sync_point_locations:678 - NN 133 new locations saved for review → pending_locs_NN_20260322_165632.csv
2026-03-22 16:56:32.332 | INFO     | app.pipelines.enbridge.silver_munger:_sync_point_locations:678 - OA 41 new locations saved for review → pending_locs_OA_20260322_165632.csv
2026-03-22 16:56:34.008 | INFO     | app.core.azure_tables:update_Loc_configs:183 - Config cache cleared after LocConfigs upsert
2026-03-22 16:56:42.400 | INFO     | app.pipelines.enbridge.gold_munger:clean_directories:81 - Cleanup skipped (disabled for testing)
2026-03-22 16:56:42.400 | INFO     | app.pipelines.enbridge.runner:scrape_today:104 - *************** completed in 131.61s ***************
2026-03-22 16:56:42.403 | INFO     | app.reporter:generate_report:338 - Audit report written to /Users/saijagadeeshyadavalli/Coding/Particles/GasFundies/GFScrapePackage/reports/2026-03-22/audit_20260322_165642.html
2026-03-22 18:35:59.333 | INFO     | app.runner:scrape_today:54 - scrapeToday starting for 'enbridge'
2026-03-22 18:36:00.133 | INFO     | app.pipelines.enbridge.scraper:scrape_metadata:199 - metaDump completed in 0.74s
2026-03-22 18:36:00.133 | INFO     | app.pipelines.enbridge.runner:scrape_today:82 - scrapeToday - yesterday=datetime.datetime(2026, 3, 21, 18, 36, 0, 133562)
2026-03-22 18:36:12.740 | INFO     | app.pipelines.enbridge.scraper:scrape:87 - MNUS → long-way (configured)
2026-03-22 18:36:54.443 | INFO     | app.pipelines.enbridge.runner:scrape_today:89 - scrapeToday - today=datetime.datetime(2026, 3, 22, 18, 36, 54, 443512)
2026-03-22 18:37:06.498 | INFO     | app.pipelines.enbridge.scraper:scrape:87 - MNUS → long-way (configured)
2026-03-22 18:37:47.845 | INFO     | app.pipelines.enbridge.runner:scrape_today:95 - scrapeToday - NN today=datetime.datetime(2026, 3, 22, 18, 36, 54, 443512)
2026-03-22 18:37:51.685 | INFO     | app.pipelines.enbridge.scraper:_scrape_nn_single_tracked:244 - TE - 3.84s ---------------
2026-03-22 18:37:51.879 | INFO     | app.pipelines.enbridge.scraper:_scrape_nn_single_tracked:244 - AG - 4.03s ---------------
2026-03-22 18:37:53.627 | INFO     | app.pipelines.enbridge.silver_munger:_sync_point_locations:705 - NN 133 new locations saved for review → pending_locs_NN_20260322_183753.csv
2026-03-22 18:37:54.087 | ERROR    | app.pipelines.enbridge.silver_munger:_process_sg:325 - processSG failed: 'GFPipeID'
2026-03-22 18:37:54.124 | INFO     | app.pipelines.enbridge.silver_munger:_sync_point_locations:705 - OA 41 new locations saved for review → pending_locs_OA_20260322_183754.csv
2026-03-22 18:38:04.231 | INFO     | app.pipelines.enbridge.gold_munger:clean_directories:81 - Cleanup skipped (disabled for testing)
2026-03-22 18:38:04.232 | INFO     | app.pipelines.enbridge.runner:scrape_today:104 - *************** completed in 124.90s ***************
2026-03-22 18:38:04.233 | INFO     | app.reporter:generate_report:338 - Audit report written to /Users/saijagadeeshyadavalli/Coding/Particles/GasFundies/GFScrapePackage/reports/2026-03-22/audit_20260322_183804.html
2026-03-22 18:43:18.416 | INFO     | app.runner:scrape_today:54 - scrapeToday starting for 'enbridge'
2026-03-22 18:43:19.229 | INFO     | app.pipelines.enbridge.scraper:scrape_metadata:199 - metaDump completed in 0.77s
2026-03-22 18:43:19.230 | INFO     | app.pipelines.enbridge.runner:scrape_today:82 - scrapeToday - yesterday=datetime.datetime(2026, 3, 21, 18, 43, 19, 230025)
2026-03-22 18:43:32.011 | INFO     | app.pipelines.enbridge.scraper:scrape:87 - MNUS → long-way (configured)
2026-03-22 18:44:14.273 | INFO     | app.pipelines.enbridge.runner:scrape_today:89 - scrapeToday - today=datetime.datetime(2026, 3, 22, 18, 44, 14, 273459)
2026-03-22 18:44:28.521 | INFO     | app.pipelines.enbridge.scraper:scrape:87 - MNUS → long-way (configured)
2026-03-22 18:44:35.102 | INFO     | app.pipelines.enbridge.scraper:<lambda>:276 - BSP short-way retry 1/3
2026-03-22 18:45:14.985 | INFO     | app.pipelines.enbridge.runner:scrape_today:95 - scrapeToday - NN today=datetime.datetime(2026, 3, 22, 18, 44, 14, 273459)
2026-03-22 18:45:18.999 | INFO     | app.pipelines.enbridge.scraper:_scrape_nn_single_tracked:244 - AG - 4.01s ---------------
2026-03-22 18:45:19.045 | INFO     | app.pipelines.enbridge.scraper:_scrape_nn_single_tracked:244 - TE - 4.06s ---------------
2026-03-22 18:45:20.729 | INFO     | app.pipelines.enbridge.silver_munger:_sync_point_locations:714 - NN 133 new locations saved for review → pending_locs_NN_20260322_184520.csv
2026-03-22 18:45:21.088 | INFO     | app.pipelines.enbridge.silver_munger:_process_sg:321 - SG 204 new locations saved for review → pending_locs_SG_20260322_184520.csv
2026-03-22 18:45:21.156 | INFO     | app.pipelines.enbridge.silver_munger:_sync_point_locations:714 - OA 41 new locations saved for review → pending_locs_OA_20260322_184521.csv
2026-03-22 18:45:29.778 | INFO     | app.pipelines.enbridge.gold_munger:clean_directories:81 - Cleanup skipped (disabled for testing)
2026-03-22 18:45:29.779 | INFO     | app.pipelines.enbridge.runner:scrape_today:104 - *************** completed in 131.36s ***************
2026-03-22 18:45:29.782 | INFO     | app.reporter:generate_report:338 - Audit report written to /Users/saijagadeeshyadavalli/Coding/Particles/GasFundies/GFScrapePackage/reports/2026-03-22/audit_20260322_184529.html
2026-03-22 19:07:21.029 | INFO     | app.runner:scrape_today:54 - scrapeToday starting for 'enbridge'
2026-03-22 19:07:21.876 | INFO     | app.pipelines.enbridge.scraper:scrape_metadata:199 - metaDump completed in 0.79s
2026-03-22 19:07:21.876 | INFO     | app.pipelines.enbridge.runner:scrape_today:82 - scrapeToday - yesterday=datetime.datetime(2026, 3, 21, 19, 7, 21, 876433)
2026-03-22 19:07:34.678 | INFO     | app.pipelines.enbridge.scraper:scrape:87 - MNUS → long-way (configured)
2026-03-22 19:07:53.890 | INFO     | app.pipelines.enbridge.scraper:<lambda>:276 - MCGP short-way retry 1/3
2026-03-22 19:08:20.125 | INFO     | app.pipelines.enbridge.runner:scrape_today:89 - scrapeToday - today=datetime.datetime(2026, 3, 22, 19, 8, 20, 125838)
2026-03-22 19:08:31.946 | INFO     | app.pipelines.enbridge.scraper:scrape:87 - MNUS → long-way (configured)
