GFPipeID,PipeName,GFLocID,GF_LocID_Tag,LocID,Loc,GF_LocName,LocName,GF_FacilityType,GF_FacilityTypeGroup,ReportedFacilityType,LocSegment,LocZone,State,County,InterconnectingEntity,UpdatedTime
120,"Texas Eastern Transmission, LP",1200079547,"",0079547,79547,"",M2/M3 ZONE BOUNDARY POINT,"","",STA,"",ZB,PA,WESTMORELAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079671,"",0079671,79671,"","STX/ETX (24"") ILT POINT","","",STA,"",ZB,TX,WALKER,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073090,"",0073090,73090,"",Venice-Delivery into Plant,"","",PLT,"",ELA,LA,PLAQUEMINES,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073652,"",0073652,73652,"","Sheridan Holding Company III,LLC-Warr Gathering","","",WHD,"",ETX,TX,SHELBY,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000062,"",0000062,00062,"","Vernon (TOLLAND,CT)","","",LDC,"","",CT,TOLLAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079596,"",0079596,79596,"","MARKET ZONE 1 30"" DOWNSTREAM POINT","","",STA,"",1,TN,ANDERSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073673,"",0073673,73673,"","Williams/Shamrock N. Salem Rd, Fayette Co., PA.","","",WHD,"",2,PA,FAYETTE,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073930,"",0073930,73930,"","Planet Operationg/Savoy 1 Hwy 758-St.Landry Parish, LA","","",WHD,"",WLA,LA,ST LANDRY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073238,"",0073238,73238,"","MISS VALLEY GAS #2 - HINDS CO., MS.","","",INT,"",ELA,MS,HINDS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072637,"",0072637,72637,"",Columbia Gas - Pickaway Co. OH,"","",INT,"",2,OH,PICKAWAY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200079053,"",0079053,79053,"",VENICE PTR AUCTION POINT,"","","","","","","","",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000622,"",0000622,00622,"","Excelerate Energy LP - NE Gateway-Explorer (ESSEX,MA)","","",LNG,"","",MA,ESSEX,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070397,"",0070397,70397,"","Smyrna, TN","","",LDC,"",1,TN,RUTHERFORD,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073678,"",0073678,73678,"","Dominion Energy Transmission, Inc - Crooked Run, Westmoreland Co.,","","",INT,"",3,PA,WESTMORELAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073025,"",0073025,73025,"","Atmos Energy, TN (B/D 76025)","","",LDC,"",1,TN,WILLIAMSON,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000040,"",0000040,00040,"","Stony Point (ROCKLAND,NY)","","",LDC,"","",NY,ROCKLAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200074202,"",0074202,74202,"","Access Midstream Highway 219 - Jefferson Co., OH","","",WHD,"",2,OH,JEFFERSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073508,"",0073508,73508,"","Atmos Energy/Roxie-Fayette Delivery-Franklin Co., MS","","",LDC,"",ELA,MS,FRANKLIN,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000007,"",0000007,00007,"","Waterford (NEW LONDON,CT)","","",LDC,"","",CT,NEW LONDON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070321,"",0070321,70321,"","UGI Utilities, Inc. (Columbia Gas) - Lebanon, PA","","",LDC,"",3,PA,LEBANON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072909,"",0072909,72909,"","Dayton Pwr & Lt - Red Lion, OH CenterPoint Energy","","",LDC,"",2,OH,WARREN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072248,"",0072248,72248,"","Enterprise Texas Pipeline LLC - Lavaca County, TX  (REC)","","",INT,"",STX,TX,LAVACA,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000819,"",0000819,00819,"","Middletown- Cromwell Fairfield, CT","","",LDC,"","",CT,MIDDLESEX,"",2026-03-23T09:41:40.296409
100,"Algonquin Gas Transmission, LLC",1000000002,"",0000002,00002,"","Waterbury (NEW HAVEN,CT)","","",LDC,"","",CT,NEW HAVEN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073526,"",0073526,73526,"",Public Service - Bound Brook - Heater Fuel,"","",LDC,"",3,NJ,SOMERSET,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073306,"",0073306,73306,"",RELIANT PWR PLT - PA - (73306),"","",END,"",3,PA,ADAMS,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071143,"",0071143,71143,"","UGI CENTRAL - Interboro Gas - Bellville, PA","","",LDC,"",3,PA,MIFFLIN,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200072428,"",0072428,72428,"","Somerset Gas - Casey Co., KY","","",WHD,"",2,KY,CASEY,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200070098,"",0070098,70098,"","Fulton, MS","","",LDC,"",1,MS,ITAWAMBA,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073455,"",0073455,73455,"","McBee Operating Company, LLC-Rippy #1 Nacog. Co., TX (REC)","","",WHD,"",ETX,TX,NACOGDOCHES,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200071402,"",0071402,71402,"","Creal Springs, IL","","",LDC,"",1,IL,WILLIAMSON,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073808,"",0073808,73808,"","Dominion Energy Transmission, Inc - Crayne II, Rt 188 Greene Co.,","","",INT,"",2,PA,WESTMORELAND,"",2026-03-23T09:41:40.296409
120,"Texas Eastern Transmission, LP",1200073432,"",0073432,73432,"",Houston Pipeline Vidor,"","",INT,"",WLA,TX,ORANGE,"",2026-03-23T09:41:40.296409
